ANO_INGRESSO,ANO_EVASAO,ID_SEXO,ID_ETNIA,INGRESSO,COTA,CHAMADA,SITUACAO,NOME_CURSO_AJUSTADO,TURNO_CURSO,SIGLA_CENTRO,DURACAO,CENSURA,TEMPO
2012,2018.0,1,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2012,2016.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2012,2021.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,9.0
2012,2014.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2012,2016.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2012,2013.0,1,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2012,2017.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2012,2017.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2012,2016.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2012,2014.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2012,2016.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2012,,1,1,Processo Seletivo Seriado,Escola Pública,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,10.0
2012,2017.0,1,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2012,2014.0,1,4,Vestibular,Racial,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2012,2017.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2012,2016.0,1,1,Vestibular,Escola Pública,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2012,2014.0,1,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2012,2017.0,2,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2012,,1,2,Vestibular,Racial,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,10.0
2012,2019.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,7.0
2012,2018.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2012,2018.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2012,2016.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2012,2016.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2012,2016.0,1,1,Vestibular,Escola Pública,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2012,2013.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2012,,1,1,Vestibular,Universal,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,10.0
2012,2017.0,1,4,Processo Seletivo Seriado,Racial,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2012,2016.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2012,2016.0,1,1,Transferências,Sem informação,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2012,2017.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2012,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,2015.0,1,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2013,2019.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,6.0
2012,2017.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2012,2016.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2012,2017.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,5.0
2012,2015.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,3.0
2013,2018.0,1,1,Vestibular,Escola Pública,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,2,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2015.0,1,1,Vestibular,Universal,Sem informação,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2013,2019.0,1,1,Vestibular,Social,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,2017.0,2,1,Vestibular,Escola Pública,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2013,2017.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2013,2019.0,1,4,Vestibular,Social e Racial,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,6.0
2013,2017.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2013,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,2018.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,1,1,Processo Seletivo Seriado,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2017.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2013,2017.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2013,2018.0,1,4,Processo Seletivo Seriado,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2014.0,1,1,Processo Seletivo Seriado,Escola Pública,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2013,2014.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2013,2013.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,0.0
2013,2019.0,1,1,Vestibular,Escola Pública,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,6.0
2013,2021.0,2,1,Vestibular,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2013,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,2017.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2013,2020.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,7.0
2013,2018.0,1,1,Vestibular,Social,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,2,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,1,4,Vestibular,Social e Racial,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2014.0,1,1,Processo Seletivo Seriado,Universal,Sem informação,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2013,2018.0,1,4,Vestibular,Social e Racial,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2014.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2013,2014.0,2,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,9.0
2013,2019.0,1,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,9.0
2013,,1,1,Vestibular,Universal,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,9.0
2013,2017.0,1,1,Processo Seletivo Seriado,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2013,2019.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,6.0
2013,2016.0,1,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,3.0
2013,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,9.0
2013,2016.0,1,4,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,3.0
2013,2019.0,1,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,2015.0,1,1,Processo Seletivo Seriado,Social,Sem informação,Falecido,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2013,2019.0,2,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2015.0,1,1,Vestibular,Escola Pública,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2017.0,2,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2013,2015.0,1,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,2.0
2013,2018.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2019.0,1,1,Vestibular,Social,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,2015.0,2,4,Vestibular,Social e Racial,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2013,2019.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,6.0
2013,2013.0,1,1,Reingresso,Sem informação,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,0.0
2013,2021.0,2,1,Processo Seletivo Seriado,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,8.0
2013,2018.0,1,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2017.0,2,1,Transferências,Sem informação,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2013,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,9.0
2013,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,2019.0,1,1,Processo Seletivo Seriado,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2013,,1,1,Vestibular,Universal,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,9.0
2013,2018.0,1,1,Processo Seletivo Seriado,Social,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2013,2018.0,1,1,Processo Seletivo Seriado,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,5.0
2014,2019.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,,1,4,Vestibular,Universal,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2014,2015.0,1,3,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2014,2018.0,1,1,Vestibular,Escola Pública,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2014,2016.0,1,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2014,,1,1,Processo Seletivo Seriado,Universal,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2014,2019.0,1,1,Vestibular,Social,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2018.0,1,1,Processo Seletivo Seriado,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2014,2018.0,1,1,Processo Seletivo Seriado,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2014,2020.0,1,1,Vestibular,Escola Pública,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2014,2014.0,1,1,Vestibular,Escola Pública,Sem informação,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,0.0
2014,2019.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2014.0,1,4,Vestibular,Racial,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,0.0
2014,,2,4,Vestibular,Racial,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2014,2019.0,1,4,Vestibular,Social e Racial,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Social,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2019.0,1,1,Processo Seletivo Seriado,Escola Pública,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2018.0,1,4,Processo Seletivo Seriado,Escola Pública,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2014,2014.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,0.0
2014,2016.0,1,4,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2014,2020.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2014,2019.0,1,2,Vestibular,Racial,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,,1,1,Vestibular,Universal,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2014,2019.0,1,4,Vestibular,Racial,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,5.0
2014,,1,1,Vestibular,Social,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Social,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2018.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2014,2018.0,1,1,Vestibular,PCD,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2014,,2,4,Processo Seletivo Seriado,Universal,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2014,,1,1,Vestibular,Sem informação,Sem informação,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2014,2019.0,1,1,Vestibular,Social,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2021.0,1,1,Processo Seletivo Seriado,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,7.0
2014,2017.0,1,4,Vestibular,Social e Racial,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,3.0
2014,2020.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2014,2020.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2014,2018.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2014,2016.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,2.0
2014,,1,1,Vestibular,Universal,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2016.0,1,6,Transferências,Sem informação,Sem informação,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2014,2021.0,2,1,Transferências,Sem informação,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2014,2017.0,2,1,Reingresso,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,3.0
2014,2016.0,1,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,2.0
2014,2020.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2014,2019.0,1,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Social,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2021.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,7.0
2015,2016.0,1,1,Vestibular,Universal,Sem informação,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2015,,1,1,Vestibular,Escola Pública,Sem informação,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2020.0,1,1,Vestibular,Universal,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,2019.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2014,,2,2,Vestibular,Racial,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2014,2019.0,1,1,Reingresso,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2015,,1,4,Vestibular,Racial,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2014,,1,1,Reingresso,Sem informação,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,8.0
2015,2019.0,1,1,Vestibular,Universal,Sem informação,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2015,2017.0,2,4,Vestibular,Social e Racial,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2015,,1,4,Vestibular,Racial,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2016.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2015,,1,1,Vestibular,Universal,Sem informação,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,,1,4,Vestibular,Racial,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2020.0,1,1,Vestibular,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2015,2020.0,1,1,Processo Seletivo Seriado,Universal,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2015,2019.0,1,1,Vestibular,Social,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2015,,1,1,Vestibular,PCD,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2019.0,2,1,Processo Seletivo Seriado,Social,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2015,2021.0,1,2,Vestibular,Social e Racial,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2015,2019.0,1,1,Vestibular,Social,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2015,,1,1,Vestibular,Universal,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2019.0,1,4,Vestibular,Social e Racial,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2015,,1,1,Processo Seletivo Seriado,Escola Pública,Sem informação,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2015.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,0.0
2015,,1,1,Vestibular,Social,Sem informação,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2018.0,1,4,Vestibular,Social e Racial,Sem informação,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,3.0
2015,,1,4,Vestibular,Racial,Sem informação,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2018.0,1,1,Processo Seletivo Seriado,Social,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,3.0
2015,2015.0,1,1,Vestibular,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,0.0
2015,2019.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2015,2017.0,2,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2015,2018.0,1,1,Processo Seletivo Seriado,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,3.0
2015,,1,1,Vestibular,Universal,Sem informação,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,,1,1,Vestibular,Escola Pública,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,,1,4,Vestibular,Social e Racial,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2019.0,1,1,Processo Seletivo Seriado,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2015,2016.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2015,2016.0,1,1,Vestibular,Escola Pública,Sem informação,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2015,,1,1,Vestibular,Escola Pública,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2018.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,3.0
2015,,2,1,Transferências,Sem informação,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,,2,3,Vestibular,Universal,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2020.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,5.0
2015,,1,1,Vestibular,Universal,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,,1,2,Vestibular,Racial,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2018.0,1,1,Vestibular,Universal,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,3.0
2015,2019.0,1,6,Transferências,Sem informação,Sem informação,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,4.0
2015,2017.0,1,1,Vestibular,Escola Pública,Chamada,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2015,,1,1,Vestibular,Universal,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,,1,4,Vestibular,Social e Racial,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2021.0,2,1,Vestibular,Escola Pública,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2015,2021.0,1,1,Vestibular,Universal,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2015,2019.0,1,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
2015,,1,1,Vestibular,Social,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2021.0,1,1,Vestibular,Social,Chamada,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,6.0
2015,2018.0,1,6,Transferências,Sem informação,Sem informação,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,3.0
2015,,2,6,Transferências,Sem informação,Sem informação,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2015,2017.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2015,,2,1,Vestibular,Universal,Chamada,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,7.0
2016,2016.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,0.0
2016,2016.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,0.0
2016,,1,1,SiSU,Social,Listão,Permanência,Engenharia Mecânica/CT,D,CT,5.0,0,6.0
2016,2018.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,2.0
2016,2022.0,2,1,SiSU,Social,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,6.0
2016,2017.0,1,1,Vestibular,Escola Pública,Listão,Desistência,Engenharia Mecânica/CT,D,CT,5.0,0,1.0
2016,2020.0,1,1,SiSU,Escola Pública,Listão,Conclusão,Engenharia Mecânica/CT,D,CT,5.0,1,4.0
